classifieds_unique_listing_id,text_stop_stem,label1,label2,label3
class_u_0000047802,violet femal budgi mo beauti violet femal budgi sale due fault mate die sudden conscienc mite spray week fantast condit bodi score month previous incred hand tame cage condit due commit month happili fli head step finger moment easili tame stun addit aviari incred flier free roam hous beauti colour breed budgi sad sale,0,0,0
class_u_0000047805,rainbow dilut budgi cage male goldenfac dilut rainbow budgi approx bird tame pick kellyvill contact gumtre messag brand cage sale want buy cage bring cage bird home don want buy cage,0,0,0
class_u_0000047806,lovebird breed pair pie opalin love bird,0,0,0
class_u_0000047809,duckl babi duckl salesom pure call duckssom khaki campbellsthey week oldthey heat sourc week availableif snail duck job keep bug lotloc pickup deliv mt gambier want lot,0,1,0
class_u_0000047812,hand rear cinnamon green cheek conur hand rais green cheek conur sale handrais day age readi forev homeveri tame cudd bird love readi,0,0,0
class_u_0000047815,muscovi drake grown muscovi drake sale breed avali,0,1,0
class_u_0000047819,swivel feeder inch bowl twin swivel feeder ideal aviari,1,0,0
class_u_0000047823,love bird pair breed love bird green yellow pick hopper cross,0,0,0
class_u_0000047824,turquois parrot turquois parrotmal oldreadi breedloc dovetonne asap,0,0,0
class_u_0000047828,hand rais babi alex hand rais babi alex week readi pic,0,0,0
class_u_0000047839,babi indian ring neck sale month green indian ring neck sale easi tame hand fed,0,0,0
class_u_0000047840,indian ringneck breed pair indian ringneck saleviolet blue dom pie cock cobalt blue hen breeder pair ono pick leumeahtex call infoch mark,0,0,0
class_u_0000047844,lavend aracuana chick salepur bred lavend aracuana chicksday week oldunsexedwil broodi hen heat lampgosnel unwant rooster chargethi breed lay blue green eggwhich make popular breed text messag preferredno pullet hen time unsex chick,0,1,NA
class_u_0000047846,handrais lutino indian ringneck beauti handrais lutino indian ringneck week wean vetafarm pellet fresh fruit veget daili male want attent moment day cuddl youdna sexedx maleswil readi novemb want inform call,0,0,0
class_u_0000047847,texa clearbodi babi budgi tcb babi tcb budgi nest box readi home age hand tame eapleas bring box cage transport pick west ryde,0,0,0
class_u_0000047848,budgi sale healthi budgi salethey vocal entertain watch includ cage,0,0,0
class_u_0000047852,sun conur pair sex sun conur pick morphett vale phone,0,0,0
class_u_0000047857,male budgi sale friend budgi cage don time anymor cage fair amount seed home easili hand tame haven time train,0,0,0
class_u_0000047860,bopper budgi budgi sale healthyal worm lice treatedalso cage salefrom mths mts budgi,0,0,0
class_u_0000047874,bird green feeder hardwood wire hang cage aviari pickup runcorn brisban,1,0,0
class_u_0000047875,want lutino yellow babi indian ringneck lutino yellow babi indian ringneckne week week oldi experienc hand raiser feederpleas babi,0,0,1
class_u_0000047879,babi budgi bird babi budgi sale parent rais ve take tame ident differ bluish bodi green nest day eat time tame pet,0,0,0
class_u_0000047882,budgi cage nice friend femal budgi includ cage kg food,1,0,0
class_u_0000047884,babi budgi approx week hand tame male femal,0,0,0
class_u_0000047885,peach bird cage peach bird cage,0,0,0
class_u_0000047886,scali lorikeet pair scali lorikeet sale pair age month breed pair pair email ring,0,0,0
class_u_0000047895,parrot har size parrot harnessesal size eachhttp www facebook birdandfishplac bird fish lewi wattl groveopen daysmonday saturday till sunday till,1,0,0
class_u_0000047896,bird cage walk cage witch cage breed box insid walk breed bird hand rais move local cheap,1,0,0
class_u_0000047898,quail quail sale,0,1,0
class_u_0000047900,hand rais indian ringneck bird sold independ seedord,0,1,NA
class_u_0000047902,friend alexandrin tame handrais friendlylov eat mouthveri healthyf fresh fruit vegetablesapproxim,1,0,0
class_u_0000047905,african redbelli parrot colour size breeder handrear aviari unrel pair pair left ono call,0,0,0
class_u_0000047909,budgi sale babi adult budgi sale choos male femal worm mite treat healthi bird,0,0,0
class_u_0000047910,gorgeous budgi budgi recent worm mite lice spray pictur month male hand tame haven time play hand tame bit train pictur month male hand tame haven time play hand tame bit train pictur month femal parent rainbow rainbow pie bloodlin breed qualiti rainbow babi pictur month femal parent rainbow pie opalin bloodlin deal multipl bought,0,0,0
class_u_0000047914,mutat hand rear rainbow lorikeet pastel dilut df pie hand rear mutat rainbow lorikeet sale wean readi pastel cock dilut df pie hen oliv split blue front sf pie cock green sf pie split dilut unsex green split blue front split dilut price ono reason offer pet futur breeder pickup bellbird nsw hunter valley,0,0,0
class_u_0000047922,want want pie femal cockatiel want friend femal pie cockatielw male cockatiel home want mate,0,0,1
class_u_0000047927,babi budgi babi green budgi leav nest readi week ring text,0,0,0
class_u_0000047933,crest crestbr budgi crest budgi ea eacrestbr eapick sunburysm call,0,0,0
class_u_0000047936,want want fertil peafowl egg fertil egg urgent peahen nest unfertil egg txt,0,1,NA
class_u_0000047938,eclectus healthi male eclectus sale feed veggi fruit veggi text email,0,0,0
class_u_0000047940,hand rais babi red collar lorikeet week readi,0,0,0
class_u_0000047942,pakistan pigeon male femal pakistan pigeon male femal readi breed pair,0,1,NA
class_u_0000047943,want want matur rainbow lorikeet hen rainbow lorikeet hen prefer matur essenti colour issu averi fine price consider dilut pastel normal,0,0,1
class_u_0000047945,faintail rainbow neck pigeon rainbow neck black faintail pigeon,0,1,NA
class_u_0000047948,bird cage free free bird cagegreat condit bird toy includ bird friend mirror bell ball includ pick clifton hill,1,0,0
class_u_0000047951,want macaw handrais want handrais macaw rehom experi bird,0,0,1
class_u_0000047954,breed budgi sale select breed budgi budgi cage handtam choos healthi fed lot veggi supplement firm price take alot money feed bird handtam,0,0,0
class_u_0000047956,want lost parrott pair princess parrott lost reward offer,0,0,0
class_u_0000047966,babi budgi babi budgi readi home,0,0,0
class_u_0000047968,bird cage suitabl bird phone enquiri text email messag unabl repli,1,0,0
class_u_0000047970,budgi pair babi budgi pair babi boxbabi purpl dilutespair oldbabi weekshealthi activeth pair lay straight babi fledg,0,0,0
class_u_0000047973,blue mask lovebird pair photo,0,0,0
class_u_0000047975,breed pair scarlet parrot breed pair scarlet parrot purchas differ found day cope cage budgi breed indoor pair,0,0,0
class_u_0000047977,rainbow budgi breed pair singl factor golden face cobalt rainbow budgi month age bred readi vari diet fresh fruit veget seed daili pm gumtre txt,0,0,0
class_u_0000047979,swivel feeder twin bowl inch swivel feeder inch bowl,1,0,0
class_u_0000047980,egg ring neck parrot green male green femal sit egg day includ breed box cage approx mm mm xmm wish downsiz accept reason price sms text check email day call,0,0,NA
class_u_0000047981,bird cage sale medium size bird cage condit width length sell due upgrad larger cage,1,0,0
class_u_0000047983,week aviari bred galah week aviari bred galah rais parent tame readi forev home local pick locat,0,0,0
class_u_0000047984,white dove sell white dove pet,0,1,NA
class_u_0000047985,femal golden dilut budgi hen left readi home diet fresh fruit veget daili seed pm gumtre txt,0,0,0
class_u_0000047986,male solomon eclectus male solomon islandeclectus parrot friend month contact sue,0,0,0
class_u_0000047991,suspend avairi flight metr widetot height ground meter larger size suspend avairi sale size isflight metr widetot height metr,1,0,0
class_u_0000047992,peachfac sale swap peachfac sale swap bird locat acacia ridg contact pick,0,0,0
class_u_0000047993,babi budgi babi budgi blue eachoth colour eachph,0,0,0
class_u_0000047995,babi green cheek conur babi green cheek conur approx month rear hand rais readi home friend tame tame hand rear week call,0,0,0
class_u_0000048007,babi ringneck sale green babi ringneck sale sweet healthi bird start eat seedspric inform call,0,0,0
class_u_0000048017,serbian flyer male male,0,1,NA
class_u_0000048018,white fantail gorgeous pigeon extrem ador tamedwhit fantail pigeon,0,1,NA
class_u_0000048019,free rooster chicken black astralorp rooster free week crow astralorp aracuna week,0,1,NA
class_u_0000048028,hand rais femal eclectus parrot sale hand rais femal eclectus parrot sale talk maya nice healthi bird,0,0,0
class_u_0000048029,indian ringneck femal male lace wing male tame averi rex albino femal hand rais sugar doesn wing restrict pick bite hold walk eat food mouth hand offer love sit shoulder love girl want sell separ lace wing male negoti albino femal negoti,0,0,0
class_u_0000048032,handrais plumhead readi week babi plumhead ideal entri level parrot beauti call natur dna male femal avl wean locat flagston,0,0,0
class_u_0000048034,fertil japanes cortunix quail egg fertil japanes cortunix quail egg dozenpickup toongabbiewil reserv egg payment advanc send mail quot cost total cost postag packag deliveri express postminim purchas effort post shop egg total postag express includ egg total postag express includ egg total postag express includ egg total postag express includ upto kg postageg call text email pircom,0,1,NA
class_u_0000048035,bird found bird found tree maddington talk whistl,0,0,0
class_u_0000048039,conur hand rais cheeki conur love play rais week,0,0,0
class_u_0000048040,canari sale canari sale pair parklea,0,0,0
class_u_0000048041,week chick week chick sell lot ea,0,1,NA
class_u_0000048044,want short bill corella yo hand rais want short bill corella hand rais,0,0,1
class_u_0000048048,canari bird cage canari boy orang girl yellow extra cage,0,0,0
class_u_0000048054,pigeon sale lot separ hey guy sell bird asap bird pic left sale sell asap gonna sell lot,0,1,NA
class_u_0000048057,pair race pigeon pair male femal babysth babi start eat himselfabout week agoth father feed onoor pairpleas call text,0,1,NA
class_u_0000048059,parrot bird cage excel condit elev cage cm cm cm wide ground level castor leg top cage cmpowder coat strong metal frame slide bottom tray stainless steel bowl exterior hing access panel metal seed catch skirt,1,0,0
class_u_0000048063,free cockatiel cage free home screen retir person companion suitabl don time hand rear cheeko buy food pet store financi set stipul care,0,0,0
class_u_0000048064,turkish takla pigeon pair turkish tumbler salequ bird pairfeel free call anytimemobil,0,1,NA
class_u_0000048065,lovebird mask lovebird unsex hatch eachalso yellow pair age unknown offer,0,0,0
class_u_0000048066,cobalt princess parrot cobalt princess parrot breed pair,0,0,0
class_u_0000048069,handrais conur sale handrais day wean readi home readi week phone call text email respond,0,0,0
class_u_0000048074,femal rainbow budgi hen doubl factor golden face dirti skyblu rainbow recent left nest wean readi home size bird nice rainbow pair fresh fruit veget seed daili pm gumtre txt,0,0,0
class_u_0000048080,canari canari male femal singer,0,0,0
class_u_0000048084,want orang breast finch femal want hope purchas femal orang breast finch pair lone male pay fair reason price collect time suitabl call text,0,0,1
class_u_0000048088,guinea fowl guinea fowl start lay egg male femal lot,0,1,0
class_u_0000048091,cockatoo cockatoo tame easili tame quiet bird im travel oversea bird cage,0,0,0
class_u_0000048097,australian babi galah cockatoo australian nativ babi galah cockatoo pretti pink heath babi carnt fli fli offer stupid offer locat busbi sydney liverpool,0,0,0
class_u_0000048100,babi rainbow budgi qualiti babi rainbow budgi week oldnic bright color clean wing rare qualiti rainbow pickup busbi liverpool,0,0,0
class_u_0000048104,cockateil month femal cockateil sale look happi bird,0,0,0
class_u_0000048106,bird net wire cage bird net wire roll roll,1,0,0
class_u_0000048107,indian ringneck babi babi bird left albino wean readi forev home week nest readi bond hatch date august txt direct phone email wont,0,0,0
class_u_0000048108,male duck sold pend pickup free pick branxton seper rest bird easi catch rough month dirti grey black colour,0,1,0
class_u_0000048110,found indian ringneck bird gold coast foundindian ringneck femal found currumbin palm beach canal hospit undergo treatment health issu caus escap,0,0,0
class_u_0000048118,sia male donek sia male donek alaga,0,1,NA
class_u_0000048124,blue gold macaw regret sell mate olli commit chang time spent beauti girl bond person famili involv play feed repli email call messag inform home,0,0,0
class_u_0000048127,hand rais sun conur regret sale month hand rais sun conur sell babi lui pick time don time intellig interact boy love human attent super cheakyh wave flap wing cue kiss nois process learn call enjoy hop shower bath sink superrrrr cudd boy tire super healthi love fruit veggiesa regret sale don time deserv sell homeh cage heap toy massiv contain food pellet bag train treat train clicker train stand green cheek conur pineappl conur sun conur hand rais bird cage bird toy play gym hand rais,0,0,0
class_u_0000048129,bird cage black bird cagefor finch,1,0,0
class_u_0000048134,cockatiel femal sale yr guarante hen cockatiel albino lutino strong colour bone bird perfect breed bred hand tame firm sell due excess pickup langwarrin call ir text,0,0,0
class_u_0000048141,chicken unsex approxim month chicken cross breed unsex pickup exford melton south,0,1,NA
class_u_0000048148,african grey curren hand rear gorgeous african grey readi home wean dna price firm call check email regular basi deposit requir hold babi readi,0,0,0
class_u_0000048149,cockatoo hand rais want want hand rais cockatoo,0,0,1
class_u_0000048151,beautu budgi colorsyoung matur,0,0,0
class_u_0000048158,budgi sale handtam budgi boy sale healthi wait home budgi pic photo remov ipswich text ph thankyou,0,0,0
class_u_0000048159,super friend black cap conur month black cap conur month friend love handl children healthi nice colour call info,0,0,0
class_u_0000048163,blue opalen head tail ringneck blue split opalan split head tail cock bird ringneck dna card month,0,0,0
class_u_0000048164,creamino lineol parakeet gender unknown creamino linni month born novemb parent green ino turq male creamino hen,0,0,0
class_u_0000048167,chukar partridg egg fertil partridg egg saleal egg fertileyou eat incub dozen,0,1,NA
class_u_0000048168,doubl budgi breed cabinet exterior pli wire front door colorbond tray remov divid perch nestbox pickup runcorn brisban,1,0,0
class_u_0000048172,handrais fischer lovebird babi ador spoilt handrais fischer lovebird sale bird person packag famili pet love snuggl pamper easi care low mainten handrais qualiti babi parrot formula wean fruit veg sprout pellet seed contact miriam facebook balli bird,0,0,0
class_u_0000048183,orpington rooster free roosteri hatch orpington australorp egg time australorp orpington friend free rang fed seed,0,1,NA
class_u_0000048186,budgi sale budgi totalal similar colour,0,0,0
class_u_0000048190,donek spinner male beaz karaboshka red baldi hen,0,1,NA
class_u_0000048194,alexanderin parrot alexanderin parrotrocket male alexanderin parrot handl cage talk whistl cage ono,0,0,0
class_u_0000048195,bird sale diamond dove matur pair unsex cheap matur emerald dove hen zebra finch call scotti,0,0,0
class_u_0000048197,ringneck handrais babi ringneck week oldhand raisingstil feed spoonth age babi spoon feed time enjoy watch friend grow beauti healthi babi blue sold eachp glendenningst pic camera flashnd pic cameta flash,0,0,0
class_u_0000048200,friend bourk parrot handrais burk parrot won stay shoulder pick fli cage land avairi cage bird sibl femal male prefer,0,0,0
class_u_0000048201,bourk turquois scarlet king parrot turquois parrot cock bird red feont yellow opalin king parrot cock bird eachbourk rosa split pinksex unknown bird eachscarletshen blue split blue eachyoung split blue eachbudgi pairthi pair rear yearsheap colour mother pair normal eleg cock yearshappi swap trade bird scarlet cock blue wing finch come egg youngyellow elegantsblu scarletsrock parrotsblu wing parrotspink bourkesgoudianschesnutsstar finchesquailsdiamond dove,0,0,0
class_u_0000048203,alexandrian breed pair alexandrin breed pair normal cock split blue generat hen yo pairveri beauti bird partner time produc egg reason price sell togetherpleas contact info,0,0,0
class_u_0000048207,parrot seed read ad answer question parrot seed sale sell item test approv wide rang anim parrot seed parrot seed white french millet grey stripe sunflow crack corn oat wheat canari seed safflow mix varieti seed coars grain suitabl neophema largest parrot price kg bag extra inform photo provid actual parrot seed sale understand price low owner afford seed import bird access top qualiti clean seed drought price continu increas guarante price current bag contact pick inform item call text gumtre messag email respond happi bring item canberra tuesday mid morn fyshwick week tuggeranongtuesday even gungahlinthursday even belconnenpleas understand offer bring item canberra understand negoti locat time pick gundaroo sutton boarder minut gungahlin act day week understand pet shop produc store shop front hour pick gundaroo sutton canberra appoint appoint call text day mid morn pick up lunch time day even pick up,1,0,0
class_u_0000048208,hand rais conur hand rais green cheek conur novemb nest sex pineappl male yellow side femal ea,0,0,0
class_u_0000048210,rainbow lorikeet pair breed rainbowsreadi gopick greenbank,0,0,0
class_u_0000048212,bird cage bird cagessel cage budgi cage cockatiel cagecag,1,0,0
class_u_0000048213,bird cage cheap sale text inquiri,1,0,0
class_u_0000048216,pigeon sale donek blackschinea sell lot call,0,1,NA
class_u_0000048220,sulpher crest cockatoo giveaway home white sulfer crest cockatoo bird feather pluck chest feather chest inform due stress boredom hand tame ago due handl time wouldn class handl attitud spunk pbfd beak feather diseas test avian vetenarian healthi smart bird aren boredom caus pluck issu chest limit vocabulari ideal suit spend plenti time attent deserv cage castor suit outdoor note cockatoo loud recommend children due handl,0,0,0
class_u_0000048227,healthi budgi solid avi cage beauti look budgi cage suitabl children easi nice yellow colour cage pictur condit pictur contact inform,0,0,0
class_u_0000048228,budgi pair sale bred breed pair paperwork worm femal rest boy home breed pair budgi,0,0,0
class_u_0000048230,bird cage bird cage finch,1,0,0
class_u_0000048233,babi alexanerian gumtre messagesphon sms,0,0,0
class_u_0000048235,ringneck pheasant femal sale ringneck pheasant femal sale,0,1,0
class_u_0000048236,sell friend hand rais male femal budgi sell hand rais friend male femal budgi blossom pretzel famili bird love fli insid interact peopl sit shoulder hand chat perfect breed perfect health condit price includ cage stand accessori call,0,0,0
class_u_0000048237,budgi babi budgi babi colour read add car choos phone tx pls,0,0,0
class_u_0000048238,ringneck sf violet pie hen pic turquoiseblu buttercup hen pic turquoiseblu cock pic sf turquois dom pie cock pic pic clutch turquoiseblu cock turquoiseblu buttercup hen send messag matur breed age swape conur mutat tooopen negoti reason met beaudesert want,0,0,0
class_u_0000048245,gorgeous cockatiel bourk parrot pink home beauti babi sad babi,0,0,0
class_u_0000048247,dri lori feed read ad answer question dri lori food sale sell item test approv wide rang anim dri lori dri lori complet lorikeet feed rice pop baker meal rice flour soya flour breadcrumb vanilla flavour dextros calcium powder complet multi vitamin price kg extra inform photo provid actual dri lori sale contact pick inform item call text gumtre messag email respond happi bring item canberra tuesday mid morn fyshwick week tuggeranongtuesday even gungahlinthursday even belconnenpleas understand offer bring item canberra understand negoti locat time pick gundaroo sutton boarder minut gungahlin act day week understand pet shop produc store shop front hour pick gundaroo sutton canberra appoint appoint call text day mid morn pick up lunch time day even pick up,1,0,0
class_u_0000048249,heigh length wide bit rust bit rust shown photo,1,0,0
class_u_0000048253,pure breed english sussex babi chick week pure breed english sussex babi chick week ea,0,1,NA
class_u_0000048259,blue conur dna hen blue conuresaround month olddna sex hen certificateson bluetwo blue pineappl eachloc wattl grove nsw phone patrick email watcom,0,0,0
class_u_0000048263,babi budgi month born kick nest sibl spent time insid night day upset sibl home afternoon chew tail home bird friend mirror happi love front chat butcher bird visit daili,0,0,0
class_u_0000048271,want want parrot want femal crimson wing parrotand femal blue bonnetpleas ring text,0,0,1
class_u_0000048272,frill canari pair pair pure yellow top qualiti frill canari readi breed male top singer pairloc richmond nswsydneypleas call texti don check emailsdaniel,0,0,0
class_u_0000048276,rare black eastern femal rosella eastern black split male proven breed pair femal black eastern rosella male eastern split black rosella yrs mite spray worm contact clint email sms call,0,0,0
class_u_0000048277,bird cage bird cage excel qualiti solid beauti shape cage stand wheel height stand cmwidth cmdepth cmpick,1,0,0
class_u_0000048285,budgi sale male apron month gorgeous greeni blue yellow pie breeder aviari bird price firm phone txt,0,0,0
class_u_0000048286,hand rais babi budgi hand rais babi budgi readi home pretti colour,0,0,0
class_u_0000048288,love bird budgi wanna sale beauti pair love bird budgi bird cage toy box food sms,0,0,0
class_u_0000048289,bird cage birdcag entri door slidesremov drop tray easi cleanph,1,0,0
class_u_0000048292,indian ringneck hand rais week indian ringneck hand rais approx week pet,0,0,0
class_u_0000048296,alexandrin handrais dna sex femal alexandrin sale readi home nov rais seed pellet sprout chop mix girl handtam bitten rais bird cat dog babi bring size cage box home pickup locat springfield offer swap won deliv,0,0,0
class_u_0000048304,babi ringneck babi ringneck month feather come bird leav nest week time parent lavend pie violet emerald,0,0,0
class_u_0000048310,finch sex yellow rump yellow rump finch outdoor aviari bred sex hen ring john wallan min hume past craigiebern min whittlesea licenc,0,0,0
class_u_0000048311,alexandrin indian ringneck alexandrin yr breed pair male indian ringneck green creamino pastel silver turquois violet pickup karale,0,0,0
class_u_0000048316,silki chicken month month silkiesfemal eachcan deliv depend locat quantiti varieti colour black blue white splash grey partridgethes ador ball fluff famili pet quiet breed chicken happi follow yard day call mobil repli text prompt night call,0,1,NA
class_u_0000048318,king quail king quail breed pair nice healthi silver brownpickup reservoir male femal,0,1,0
class_u_0000048319,free hen pick black left pick kingaroy golf black,0,1,NA
class_u_0000048322,lutino male budgi sell lutino male budgi home fli head friend scare hand tame unsur age,0,0,0
class_u_0000048323,babi budgi hand rais babi budgi yellow left green blue,0,0,0
class_u_0000048325,want babi turkey gosl helloi babi turkey prefer femal femal gosl,NA,NA,1
class_u_0000048327,japanes quail hiw few pair japenes quail pair male femal text call,0,1,0
class_u_0000048330,love bird cage love bird cage tabl feed bowl box,0,0,0
class_u_0000048337,alexandrin parrot sale alexandrin parrotson hand bite due lack train bite train time iti sell due time time job want love homewelcom view bird aviari momentbird cage happi sell seper togethermessag,1,0,0
class_u_0000048341,bush budgi cage patio cage pr bush budgi complet setup,0,0,0
class_u_0000048344,male canari flight cage male canari includ flight cage accessori photo messag contact rod enquiri,0,0,0
class_u_0000048346,guinea fowl matur bird negoti price lot email text phone pick yangan,0,1,0
class_u_0000048349,sale rainbow lorikeet rainbow lorikeet cage,0,0,0
class_u_0000048355,babi budgi babi budgi week oldnot hand rais tryplenti beauti colour choos pick burpengari,0,0,0
class_u_0000048363,bourk parrot ring ring owner mine add sale male femal bourk parrot colour rosa yellow wing cream red eye bird firm ring owner info photo,1,0,0
class_u_0000048364,mammoth moscovi duck heap male femal mammoth moscovi duck rage size age wks week old adult breed age start buck upto adult male trio,0,1,0
class_u_0000048365,diamond dove grey femal diamond dove split cream bred normal grey produc cream offspr,0,0,0
class_u_0000048369,scali lorikeet scali lorikeet sale pair month bird email ring,0,0,0
class_u_0000048371,hand rais greencheek conur hand rais conur sale green cheek conur pineappl conur hand rais week week wean friend home pet person cheap easi care call text time day inquiri bring cage home provid box cage pictur week colour feather pineappl left pictur,0,0,0
class_u_0000048372,breed pair galah breed pair galah,0,0,0
class_u_0000048374,babi ringneck sale tame babi green ringneck sale bird happi healthi want love home birdspric inform call,0,0,0
class_u_0000048375,peachfac lovebird peachfac lovebird,0,0,0
class_u_0000048383,gouldian finch yellow yellow gouldian finch male femal sell,0,0,0
class_u_0000048385,adult indian ringneck sale adult indian ringneck readi breed green grey lot bird bird healthi look fed mixtur grain fresh fruit veget daili bird hand rais tame,0,0,0
class_u_0000048389,breed box lovebird finch budgi pick mount cotton,1,0,0
class_u_0000048390,fischer lovebird fischer lovebird salehav colour mutat bird start depend colour mutat bird vari age breed pair send australia buyer expens sell due time swap bird pure normal fischer pure,0,0,0
class_u_0000048393,babi clearw budgi sale babi clearw budgiesx bluex violetx green week wean readi buy aviari breed bird hand tame tame pick quakershil call text alan,0,0,0
class_u_0000048394,tame green cheek conur tame home due boy havent dna test talk want snuggl neck time nice blue cage food,0,0,0
class_u_0000048415,alexandrian lutino rare mutat lutino alexandrin hen bird yo readi breed generat hen beauti bird photo justic contact info,0,0,0
class_u_0000048419,beauti natur tame femal cockateil beauti natur femal cockateil tame sister rehom doesn time aviari cage buy bigger cage,0,0,0
class_u_0000048428,bird cage bird cage condit text,1,0,0
class_u_0000048435,bird cage aviari aviari solid condit singl entri door feed station door alsobeen hous finch hxwxd,1,0,0
class_u_0000048436,hand rais male green cheek conur month hand rais male green cheek conur sale dna sex cert hand rais nippi stage kid don pick gympi,0,0,0
class_u_0000048438,babi indian ringneck hand rais babi indian ringneck hand rais price start,0,0,0
class_u_0000048440,pigeon race pair pair race pigeon pair,0,1,NA
class_u_0000048452,hand rais cockatiel month tame name shes girl pineappl affection,0,0,0
class_u_0000048455,safflow seed read ad answer question safflow seed sale sell item test approv wide rang anim safflow seed safflow seed similar shape tradit black sunflow seed safflow white colour protein fat fibr superior nutrit bird cockatiel parrot price kg bag extra inform photo provid actual safflow seed sale understand price low owner afford seed import bird access top qualiti clean seed drought price continu increas guarante price current bag contact pick inform item call text gumtre messag email respond happi bring item canberra tuesday mid morn fyshwick week tuggeranongtuesday even gungahlinthursday even belconnenpleas understand offer bring item canberra understand negoti locat time pick gundaroo sutton boarder minut gungahlin act day week understand pet shop produc store shop front hour pick gundaroo sutton canberra appoint appoint call text day mid morn pick up lunch time day even pick up,1,0,0
class_u_0000048457,indian ringneck parrot babi handrais week oldhandrais tame friendlyjust start crack seed blue turquoiseb sold unsexedpickup smithfield croydon repli add email text phone call,0,0,0
class_u_0000048458,chicken sale lay hen sale austlop silkiesal lay egg atm sell dog perfer lot,0,1,NA
class_u_0000048463,cockatiel aviari beauti cockatiel rehom vari colour white grey latino cinnamon pie male fenal success breed pair white white grey split parent hand tame bird easili tame hand lot human interact settl mnths success hand tame breed coupl sold separ,0,0,0
class_u_0000048473,babi greencheek conur babi greencheek conurescurr handraisedexpress nowawesom pet,0,0,0
class_u_0000048478,vari lorikeet pair vari lorikeet pair pair pairhttp www facebook birdandfishplac bird fish lewi wattl groveopen daysmonday saturday till sunday till,0,0,0
class_u_0000048483,hand rais cockatiel sell femal cockatiel friend love cuddl kid feed fresh fruit daili base call info,0,0,0
class_u_0000048484,brand bird cage brand bird cage babi budgi femal male handl sell due allow want sell mum surpris nice put toy entertainedpick mt warren park,1,0,0
class_u_0000048488,cochin chick nov hatch stun pure bred cochin chick unsex girl produc absolut beauti color clutch buff blue black red variat splash color fabul foot feather docil backyard chicken pet cochin high recommend labrador chicken breed opinion adult chicken free rang docil friend week chick decid sell chick heat sorc week night suuni day sunlight warmth vit chick healthi eat drink readi home contact arrang select pickup nice day pic adult chicken,0,1,NA
class_u_0000048489,budapest highflyer pigeon budapest flyer bird salefeel free call anytimecal onlymobil,0,1,NA
class_u_0000048494,want urgent femal cockatiel urgent femal cockatiel indoor cage partner want age compani importantwil travel bird,0,0,1
class_u_0000048496,indian ring neck sale grey indian ring neck sale don time name burley cage everyday sing talk yr male femal pick strathpin,0,0,0
class_u_0000048505,hand rais south american sun conur bird mango energet bird speci love hide shirt cuddl youther cage includ,0,0,0
class_u_0000048510,handtear babi alexandrin parrot handrear babi alexandrin parrot dna sex male femal,0,0,0
class_u_0000048520,bird cage bird cage sale rust bottom grill spring catch broken bird pick bracken ridg,1,0,0
class_u_0000048522,meyer parrot meyer parrothandrais close rung dna sex femal handl cheeki month,0,0,0
class_u_0000048533,blue violet ringneck blue left sale blue ringneck nest readi hand tame voilet ringneck nest readi hand tame messag call time waster buyer plz,0,0,0
class_u_0000048536,budgi sky blue cinnamon bird week hand tame messag call thankyou,0,0,0
class_u_0000048538,bird breed box bird cage cm wide cm cm deep top wire pull draw clean top bottom size pick hopper cross,1,0,0
class_u_0000048545,bird transport cage size mm,1,0,0
class_u_0000048547,hand tame cockatiel week oldunsur sexstep upi learn navig fli safe space continu fli,0,0,0
class_u_0000048552,handrais blue pie femal ringneck dna blue pie femal femal white blue darker blue spot wing bright blue tummi darker blue head chick handrais grandchildren includ autist grandson bird wean vetafarm pellet seed fresh fruit vegi millet sprout seed dna certifc sampl pellet wean inform pack femal readi week home facebook theressa handrais bird colour season devonport,0,0,0
class_u_0000048554,peach love bird cage stand inclusivecoupl month oldpalm beach locationgreat gift,0,0,0
class_u_0000048560,budgi green babi left shade green father registr bird,0,0,0
class_u_0000048568,bird avairi cage suspend aviari wide deep cage suspend aviari wide deep,1,0,0
class_u_0000048569,incub egg incub sale miss tray easi obtain requir upgrad larger incub,1,0,0
class_u_0000048575,indian ringneck parrot male indian ringneck parrot blue greymatur aviari bird,0,0,0
class_u_0000048578,yellow pigeon sale yellow male salehealthi birdfeel free contact anytimei prefer text messag numbermobil,0,1,NA
class_u_0000048585,femal dewlap pigeon femal dewlap,0,1,NA
class_u_0000048588,hand rais electus hand rais start introduc pellet diet male femal babi home pet price bird,0,0,0
class_u_0000048591,hand rear babi rosella chick hand rear babi rosella chick week oldavail novemberfriend happi bird lifewould perfect pet time spent themunsexedloc pickup aguilarif question feel free askjem text,0,0,0
class_u_0000048592,frill canari male singer cage food sell male nice canari singer reason sell sing pick endeavour hill sell whit cage date birth des,0,0,0
class_u_0000048593,babi budgi babi budgi semi hand tame,0,0,0
class_u_0000048594,femal cockatiel femal cockatiel name peach sale love girl sell don time pick strathpin,0,0,0
class_u_0000048596,babi cinammon conur babi cinammon conureshandrais tamereadi homesmart funni bird pet,0,0,0
class_u_0000048598,femal chicken sale femal chicken femal chicken sale start lay egg day egg contact,0,1,NA
class_u_0000048599,hand rais alexandrin week male hand rais babi readi home eat seed fresh fruit veget,0,0,0
class_u_0000048603,quaker parrot quaker parrot desper home home deserv attent care knowledg quaker parrot special attent,0,0,0
class_u_0000048607,duckl sale week old adult pick kingaroy heap duckl duck breed muscovi duckl adult drake adult femal,0,1,0
